Row_Created_Date_Time,Service_Year,OMH_Region_Code,OMH_Region_Label,County_Label,Age_Group,Rate_Code_Group,Recipient_Count_By_County,Count_Of_ Recipients_By_Rate_Code_Group_And_County,Units_Total,Paid_Claim_Total
7/19/2017 9:44,2009,4,New York City,Richmond,ADULT,Psychiatric Inpatient,6662,802,15797,12037711
7/19/2017 9:44,2009,4,New York City,Richmond,ADULT,Psychiatric Inpatient OMH,6662,46,5705,4267851
7/19/2017 9:44,2009,4,New York City,Richmond,ADULT,Partial Hospitalization,6662,157,1984,237765
7/19/2017 9:44,2009,4,New York City,Richmond,ADULT,Recovery Services (PMHP - Prepaid Mental Health Plan),6662,1803,18693,34759452
7/19/2017 9:44,2009,4,New York City,Richmond,ADULT,"Targeted Case Management (ICM, BCM, SCM)",6662,424,3931,1900057
7/19/2017 9:44,2009,4,New York City,Richmond,CHILD,Home and Community Based Services Waiver (HCBS),1981,55,459,935291
7/19/2017 9:44,2009,4,New York City,Richmond,CHILD,Clinic Treatment,1981,1697,29068,8303781
7/19/2017 9:44,2009,4,New York City,Richmond,CHILD,Comprehensive Psychiatric Emergency Program,1981,129,173,89782
7/19/2017 9:44,2009,4,New York City,Richmond,CHILD,Community Residence,1981,1,4,11832
7/19/2017 9:44,2009,4,New York City,Richmond,CHILD,Day Treatment,1981,261,22253,3778270
7/19/2017 9:44,2009,4,New York City,Richmond,CHILD,Family Based Treatment/Teaching Family Home,1981,45,290,1508158
7/19/2017 9:44,2009,4,New York City,Richmond,CHILD,Psychiatric Inpatient,1981,65,829,573899
7/19/2017 9:44,2015,4,New York City,Richmond,CHILD,Health Home,1389,1,11,6149
7/19/2017 9:44,2015,4,New York City,Richmond,CHILD,Psychiatric Inpatient,1389,65,978,747357
7/19/2017 9:44,2015,4,New York City,Richmond,CHILD,Psychiatric Inpatient OMH,1389,37,3719,6076181
7/19/2017 9:44,2015,4,New York City,Richmond,CHILD,"Targeted Case Management (ICM, BCM, SCM)",1389,128,931,534483
7/19/2017 9:44,2015,5,Long Island,Nassau,ADULT,Assertive Community Treatment,6295,254,2223,3175199
7/19/2017 9:44,2015,5,Long Island,Nassau,ADULT,Clinic Treatment,6295,3362,41384,3642484
7/19/2017 9:44,2015,5,Long Island,Nassau,ADULT,Community Residence,6295,583,5266,20499457
7/19/2017 9:44,2015,5,Long Island,Nassau,ADULT,Health Home,6295,1130,4336,2085259
7/19/2017 9:44,2015,5,Long Island,Nassau,ADULT,Psychiatric Inpatient,6295,1908,28421,24797708
7/19/2017 9:44,2015,5,Long Island,Nassau,ADULT,Partial Hospitalization,6295,217,3076,303200
7/19/2017 9:44,2015,5,Long Island,Nassau,ADULT,Personalized Recovery Oriented Services,6295,697,11265,5266620
7/19/2017 9:44,2015,5,Long Island,Nassau,ADULT,"Targeted Case Management (ICM, BCM, SCM)",6295,7,31,19426
7/19/2017 9:44,2015,5,Long Island,Nassau,CHILD,Home and Community Based Services Waiver (HCBS),1251,209,8029,3480851
7/19/2017 9:44,2015,5,Long Island,Nassau,CHILD,Clinic Treatment,1251,877,10725,1447638
7/19/2017 9:44,2015,5,Long Island,Nassau,CHILD,Community Residence,1251,68,376,3275704
7/19/2017 9:44,2015,5,Long Island,Nassau,CHILD,Day Treatment,1251,36,3145,1118015
7/19/2017 9:44,2015,5,Long Island,Nassau,CHILD,Family Based Treatment/Teaching Family Home,1251,32,219,1842329
7/19/2017 9:44,2015,5,Long Island,Nassau,CHILD,Health Home,1251,14,26,12568
7/19/2017 9:44,2015,5,Long Island,Nassau,CHILD,Psychiatric Inpatient,1251,66,940,814741
7/19/2017 9:44,2015,5,Long Island,Nassau,CHILD,Residential Treatment Facility,1251,50,8888,3941319
7/19/2017 9:44,2015,5,Long Island,Nassau,CHILD,"Targeted Case Management (ICM, BCM, SCM)",1251,78,489,301601
7/19/2017 9:44,2015,5,Long Island,Suffolk,ADULT,Assertive Community Treatment,9633,435,4250,6425340
7/19/2017 9:44,2015,5,Long Island,Suffolk,ADULT,Continuing Day Treatment,9633,6,126,25656
7/19/2017 9:44,2015,5,Long Island,Suffolk,ADULT,Clinic Treatment,9633,4312,43977,4770859
7/19/2017 9:44,2015,5,Long Island,Suffolk,ADULT,Comprehensive Psychiatric Emergency Program,9633,689,1229,481559
7/19/2017 9:44,2015,5,Long Island,Suffolk,ADULT,Community Residence,9633,776,6787,23847547
7/19/2017 9:44,2015,5,Long Island,Suffolk,ADULT,Health Home,9633,2198,17095,8774613
7/19/2017 9:44,2015,5,Long Island,Suffolk,ADULT,Psychiatric Inpatient,9633,1687,22393,18676635
7/19/2017 9:44,2015,5,Long Island,Suffolk,ADULT,Psychiatric Inpatient OMH,9633,71,16183,19634831
7/19/2017 9:44,2015,5,Long Island,Suffolk,ADULT,Partial Hospitalization,9633,290,3420,451501
7/19/2017 9:44,2015,5,Long Island,Suffolk,ADULT,Personalized Recovery Oriented Services,9633,2285,34997,16506861
7/19/2017 9:44,2015,5,Long Island,Suffolk,ADULT,Recovery Services (PMHP - Prepaid Mental Health Plan),9633,1083,10594,9661728
7/19/2017 9:44,2015,5,Long Island,Suffolk,ADULT,"Targeted Case Management (ICM, BCM, SCM)",9633,93,305,95748
7/19/2017 9:44,2015,5,Long Island,Suffolk,CHILD,Home and Community Based Services Waiver (HCBS),2100,219,15913,4266067
7/19/2017 9:44,2015,5,Long Island,Suffolk,CHILD,Clinic Treatment,2100,1132,11873,1706952
7/19/2017 9:44,2015,5,Long Island,Suffolk,CHILD,Comprehensive Psychiatric Emergency Program,2100,121,166,163729
7/19/2017 9:44,2015,5,Long Island,Suffolk,CHILD,Community Residence,2100,118,734,3419590
7/19/2017 9:44,2015,5,Long Island,Suffolk,CHILD,Day Treatment,2100,171,7756,2727543
7/19/2017 9:44,2015,5,Long Island,Suffolk,CHILD,Health Home,2100,9,31,15692
7/19/2017 9:44,2015,5,Long Island,Suffolk,CHILD,Psychiatric Inpatient,2100,502,12009,9959456
7/19/2017 9:44,2015,5,Long Island,Suffolk,CHILD,Psychiatric Inpatient OMH,2100,126,11706,18888306
7/19/2017 9:44,2015,5,Long Island,Suffolk,CHILD,Partial Hospitalization,2100,133,2029,339372
7/19/2017 9:44,2015,5,Long Island,Suffolk,CHILD,Residential Treatment Facility,2100,4,19,7744
7/19/2017 9:44,2015,5,Long Island,Suffolk,CHILD,"Targeted Case Management (ICM, BCM, SCM)",2100,231,1576,776788
7/19/2017 9:44,2016,1,Western NY,Allegany,ADULT,Clinic Treatment,436,324,3025,301224
7/19/2017 9:44,2016,1,Western NY,Allegany,ADULT,Community Residence,436,18,141,325353
7/19/2017 9:44,2016,1,Western NY,Allegany,ADULT,Health Home,436,37,168,79744
7/19/2017 9:44,2016,1,Western NY,Allegany,ADULT,Personalized Recovery Oriented Services,436,118,1080,461654
7/19/2017 9:44,2016,1,Western NY,Allegany,ADULT,"Targeted Case Management (ICM, BCM, SCM)",436,1,3,1776
7/19/2017 9:44,2016,1,Western NY,Allegany,CHILD,Clinic Treatment,150,95,622,63813
7/19/2017 9:44,2012,3,Hudson River,Rensselaer,ADULT,Community Residence,2873,142,1328,3312225
7/19/2017 9:44,2012,3,Hudson River,Rensselaer,ADULT,Psychiatric Inpatient,2873,478,3749,2573330
7/19/2017 9:44,2012,3,Hudson River,Rensselaer,ADULT,Intensive Psychiatric Rehabilitation Treatment,2873,18,332,36693
7/19/2017 9:44,2012,3,Hudson River,Rensselaer,ADULT,"Targeted Case Management (ICM, BCM, SCM)",2873,272,2302,1013007
7/19/2017 9:44,2012,3,Hudson River,Rensselaer,CHILD,Clinic Treatment,921,910,7679,2076622
7/19/2017 9:44,2012,3,Hudson River,Rensselaer,CHILD,Community Residence,921,1,5,12509
7/19/2017 9:44,2012,3,Hudson River,Rensselaer,CHILD,"Targeted Case Management (ICM, BCM, SCM)",921,118,707,334033
7/19/2017 9:44,2012,3,Hudson River,Rockland,ADULT,Assertive Community Treatment,4076,73,614,903171
7/19/2017 9:44,2012,3,Hudson River,Rockland,ADULT,Continuing Day Treatment,4076,287,6643,838367
7/19/2017 9:44,2012,3,Hudson River,Rockland,ADULT,Clinic Treatment,4076,2134,17646,2439784
7/19/2017 9:44,2012,3,Hudson River,Rockland,ADULT,Community Residence,4076,239,2265,7136586
7/19/2017 9:44,2012,3,Hudson River,Rockland,ADULT,Psychiatric Inpatient,4076,133,1579,1315381
7/19/2017 9:44,2012,3,Hudson River,Rockland,ADULT,Psychiatric Inpatient OMH,4076,84,17051,17277496
7/19/2017 9:44,2012,3,Hudson River,Rockland,ADULT,Personalized Recovery Oriented Services,4076,448,5364,2261094
7/19/2017 9:44,2012,3,Hudson River,Sullivan,CHILD,Clinic Treatment,152,129,788,184965
7/19/2017 9:44,2012,3,Hudson River,Rockland,ADULT,Recovery Services (PMHP - Prepaid Mental Health Plan),4076,1998,18787,21591279
7/19/2017 9:44,2012,3,Hudson River,Rockland,ADULT,"Targeted Case Management (ICM, BCM, SCM)",4076,477,3683,1225633
7/19/2017 9:44,2012,3,Hudson River,Rockland,CHILD,Clinic Treatment,669,508,5685,619213
7/19/2017 9:44,2012,3,Hudson River,Rockland,CHILD,Day Treatment,669,16,251,72786
7/19/2017 9:44,2012,3,Hudson River,Rockland,CHILD,Psychiatric Inpatient OMH,669,123,10463,14325131
7/19/2017 9:44,2012,3,Hudson River,Rockland,CHILD,"Targeted Case Management (ICM, BCM, SCM)",669,65,519,266176
7/19/2017 9:44,2012,3,Hudson River,Saratoga,ADULT,Continuing Day Treatment,854,109,4404,224067
7/19/2017 9:44,2012,3,Hudson River,Saratoga,ADULT,Clinic Treatment,854,549,5564,1139274
7/19/2017 9:44,2012,3,Hudson River,Saratoga,ADULT,Community Residence,854,84,659,1402890
7/19/2017 9:44,2012,3,Hudson River,Saratoga,ADULT,Psychiatric Inpatient,854,159,928,984671
7/19/2017 9:44,2012,3,Hudson River,Saratoga,ADULT,Partial Hospitalization,854,137,1779,238907
7/19/2017 9:44,2012,3,Hudson River,Saratoga,ADULT,"Targeted Case Management (ICM, BCM, SCM)",854,118,843,421991
7/19/2017 9:44,2012,3,Hudson River,Saratoga,CHILD,Clinic Treatment,384,104,1213,328719
7/19/2017 9:44,2012,3,Hudson River,Saratoga,CHILD,Community Residence,384,1,2,4330
7/19/2017 9:44,2012,3,Hudson River,Saratoga,CHILD,Psychiatric Inpatient,384,282,6275,5084221
7/19/2017 9:44,2012,3,Hudson River,Saratoga,CHILD,"Targeted Case Management (ICM, BCM, SCM)",384,37,163,80672
7/19/2017 9:44,2012,3,Hudson River,Schenectady,ADULT,Assertive Community Treatment,1784,60,514,771651
7/19/2017 9:44,2012,3,Hudson River,Schenectady,ADULT,Clinic Treatment,1784,1386,18007,1491259
7/19/2017 9:44,2012,3,Hudson River,Schenectady,ADULT,Community Residence,1784,155,1193,3594692
7/19/2017 9:44,2012,3,Hudson River,Schenectady,ADULT,Psychiatric Inpatient,1784,406,3301,2757768
7/19/2017 9:44,2012,3,Hudson River,Schenectady,ADULT,Personalized Recovery Oriented Services,1784,199,3194,1168225
7/19/2017 9:44,2012,3,Hudson River,Schenectady,ADULT,"Targeted Case Management (ICM, BCM, SCM)",1784,48,242,160688
7/19/2017 9:44,2012,3,Hudson River,Schenectady,CHILD,Clinic Treatment,1307,1224,9912,1600024
7/19/2017 9:44,2012,3,Hudson River,Schenectady,CHILD,Community Residence,1307,1,8,19275
7/19/2017 9:44,2012,3,Hudson River,Schenectady,CHILD,Psychiatric Inpatient,1307,127,1437,1185538
7/19/2017 9:44,2012,3,Hudson River,Schoharie,ADULT,Clinic Treatment,380,369,3631,525656
7/19/2017 9:44,2012,3,Hudson River,Schoharie,ADULT,Community Residence,380,26,259,703947
7/19/2017 9:44,2012,3,Hudson River,Schoharie,ADULT,"Targeted Case Management (ICM, BCM, SCM)",380,47,263,126097
7/19/2017 9:44,2012,3,Hudson River,Schoharie,CHILD,Clinic Treatment,193,186,1483,195998
7/19/2017 9:44,2012,3,Hudson River,Schoharie,CHILD,Community Residence,193,2,6,16422
7/19/2017 9:44,2012,3,Hudson River,Schoharie,CHILD,"Targeted Case Management (ICM, BCM, SCM)",193,27,155,76155
7/19/2017 9:44,2012,3,Hudson River,Sullivan,ADULT,Continuing Day Treatment,747,84,4911,292657
7/19/2017 9:44,2012,3,Hudson River,Sullivan,ADULT,Clinic Treatment,747,419,2156,465701
7/19/2017 9:44,2012,3,Hudson River,Sullivan,ADULT,Community Residence,747,77,607,1811593
7/19/2017 9:44,2012,3,Hudson River,Sullivan,ADULT,Psychiatric Inpatient,747,148,1686,1448979
7/19/2017 9:44,2012,3,Hudson River,Sullivan,ADULT,"Targeted Case Management (ICM, BCM, SCM)",747,207,1782,622793
7/19/2017 9:44,2012,3,Hudson River,Sullivan,CHILD,Psychiatric Inpatient,152,2,2,0
7/19/2017 9:44,2012,3,Hudson River,Sullivan,CHILD,"Targeted Case Management (ICM, BCM, SCM)",152,32,189,92919
7/19/2017 9:44,2012,3,Hudson River,Ulster,ADULT,Assertive Community Treatment,1597,52,447,610883
7/19/2017 9:44,2012,3,Hudson River,Ulster,ADULT,Clinic Treatment,1597,1287,13013,2018231
7/19/2017 9:44,2012,3,Hudson River,Ulster,ADULT,Community Residence,1597,103,957,2473542
7/19/2017 9:44,2012,3,Hudson River,Ulster,ADULT,Psychiatric Inpatient,1597,207,3300,2573227
7/19/2017 9:44,2012,3,Hudson River,Ulster,ADULT,Partial Hospitalization,1597,85,1235,147803
7/19/2017 9:44,2012,3,Hudson River,Ulster,ADULT,Personalized Recovery Oriented Services,1597,110,1335,538920
7/19/2017 9:44,2012,3,Hudson River,Ulster,ADULT,"Targeted Case Management (ICM, BCM, SCM)",1597,75,571,301499
7/19/2017 9:44,2012,3,Hudson River,Ulster,CHILD,Home and Community Based Services Waiver (HCBS),612,93,1427,1634512
7/19/2017 9:44,2012,3,Hudson River,Ulster,CHILD,Clinic Treatment,612,474,5367,987080
7/19/2017 9:44,2012,3,Hudson River,Ulster,CHILD,Community Residence,612,2,10,27021
7/19/2017 9:44,2012,3,Hudson River,Ulster,CHILD,Day Treatment,612,38,1431,466004
7/19/2017 9:44,2012,3,Hudson River,Ulster,CHILD,Family Based Treatment/Teaching Family Home,612,4,4,19001
7/19/2017 9:44,2012,3,Hudson River,Ulster,CHILD,Partial Hospitalization,612,38,750,103886
7/19/2017 9:44,2012,3,Hudson River,Ulster,CHILD,"Targeted Case Management (ICM, BCM, SCM)",612,44,137,77718
7/19/2017 9:44,2012,3,Hudson River,Warren,ADULT,Continuing Day Treatment,947,49,4731,205054
7/19/2017 9:44,2012,3,Hudson River,Warren,ADULT,Clinic Treatment,947,734,7686,616886
7/19/2017 9:44,2012,3,Hudson River,Warren,ADULT,Community Residence,947,13,126,280660
7/19/2017 9:44,2012,3,Hudson River,Warren,ADULT,Psychiatric Inpatient,947,229,2076,1470338
7/19/2017 9:44,2012,3,Hudson River,Warren,ADULT,"Targeted Case Management (ICM, BCM, SCM)",947,44,189,125496
7/19/2017 9:44,2012,3,Hudson River,Warren,CHILD,Clinic Treatment,446,424,5332,630600
7/19/2017 9:44,2012,3,Hudson River,Warren,CHILD,Community Residence,446,1,7,15715
7/19/2017 9:44,2012,3,Hudson River,Warren,CHILD,Psychiatric Inpatient,446,28,103,78561
7/19/2017 9:44,2012,3,Hudson River,Warren,CHILD,"Targeted Case Management (ICM, BCM, SCM)",446,40,251,166664
7/19/2017 9:44,2012,3,Hudson River,Washington,ADULT,Clinic Treatment,539,461,4828,652011
7/19/2017 9:44,2012,3,Hudson River,Washington,ADULT,Community Residence,539,57,452,1008125
7/19/2017 9:44,2012,3,Hudson River,Washington,ADULT,"Targeted Case Management (ICM, BCM, SCM)",539,47,145,57855
7/19/2017 9:44,2012,3,Hudson River,Washington,CHILD,Clinic Treatment,294,280,2703,402094
7/19/2017 9:44,2012,3,Hudson River,Washington,CHILD,Community Residence,294,1,1,2245
7/19/2017 9:44,2012,3,Hudson River,Washington,CHILD,"Targeted Case Management (ICM, BCM, SCM)",294,21,139,55461
7/19/2017 9:44,2012,3,Hudson River,Westchester,ADULT,Assertive Community Treatment,9186,271,2221,3016327
7/19/2017 9:44,2012,3,Hudson River,Westchester,ADULT,Continuing Day Treatment,9186,62,6244,545752
7/19/2017 9:44,2012,3,Hudson River,Westchester,ADULT,Clinic Treatment,9186,6473,94777,13052428
7/19/2017 9:44,2012,3,Hudson River,Westchester,ADULT,Community Residence,9186,406,3257,8929326
7/19/2017 9:44,2012,3,Hudson River,Westchester,ADULT,Psychiatric Inpatient,9186,2215,63448,54730802
7/19/2017 9:44,2012,3,Hudson River,Westchester,ADULT,Partial Hospitalization,9186,377,3350,382332
7/19/2017 9:44,2012,3,Hudson River,Westchester,ADULT,Personalized Recovery Oriented Services,9186,423,4850,2195576
7/19/2017 9:44,2012,3,Hudson River,Westchester,ADULT,"Targeted Case Management (ICM, BCM, SCM)",9186,982,7895,3416062
7/19/2017 9:44,2012,3,Hudson River,Westchester,CHILD,Home and Community Based Services Waiver (HCBS),5082,91,5291,1476261
7/19/2017 9:44,2012,3,Hudson River,Westchester,CHILD,Clinic Treatment,5082,3518,56106,9450310
7/19/2017 9:44,2012,3,Hudson River,Westchester,CHILD,Community Residence,5082,32,158,1772488
7/19/2017 9:44,2012,3,Hudson River,Westchester,CHILD,Day Treatment,5082,312,26307,4718055
7/19/2017 9:44,2012,3,Hudson River,Westchester,CHILD,Family Based Treatment/Teaching Family Home,5082,3,6,31373
7/19/2017 9:44,2012,3,Hudson River,Westchester,CHILD,Psychiatric Inpatient,5082,1314,44940,34694100
7/19/2017 9:44,2012,3,Hudson River,Westchester,CHILD,Partial Hospitalization,5082,127,1880,299530
7/19/2017 9:44,2012,3,Hudson River,Westchester,CHILD,Residential Treatment Facility,5082,225,42850,21029160
7/19/2017 9:44,2012,3,Hudson River,Westchester,CHILD,"Targeted Case Management (ICM, BCM, SCM)",5082,93,580,380856
7/19/2017 9:44,2012,4,New York City,Bronx,ADULT,Assertive Community Treatment,25692,643,4758,6157004
7/19/2017 9:44,2012,4,New York City,Bronx,ADULT,Continuing Day Treatment,25692,772,60936,3584985
7/19/2017 9:44,2012,4,New York City,Bronx,ADULT,Clinic Treatment,25692,20226,265411,34349442
7/19/2017 9:44,2012,4,New York City,Bronx,ADULT,Comprehensive Psychiatric Emergency Program,25692,1468,2146,845100
7/19/2017 9:44,2012,4,New York City,Bronx,ADULT,Community Residence,25692,547,4129,11466603
7/19/2017 9:44,2012,4,New York City,Bronx,ADULT,Psychiatric Inpatient,25692,3610,85349,82928985
7/19/2017 9:44,2012,4,New York City,Bronx,ADULT,Psychiatric Inpatient OMH,25692,55,8032,7752229
7/19/2017 9:44,2012,4,New York City,Bronx,ADULT,Partial Hospitalization,25692,132,1938,350699
7/19/2017 9:44,2012,4,New York City,Bronx,ADULT,Personalized Recovery Oriented Services,25692,838,12990,6013878
7/19/2017 9:44,2012,4,New York City,Bronx,ADULT,Recovery Services (PMHP - Prepaid Mental Health Plan),25692,461,4529,5908821
7/19/2017 9:44,2012,4,New York City,Bronx,ADULT,"Targeted Case Management (ICM, BCM, SCM)",25692,856,7140,3294941
7/19/2017 9:44,2012,4,New York City,Bronx,CHILD,Home and Community Based Services Waiver (HCBS),11478,254,9621,5077441
7/19/2017 9:44,2012,4,New York City,Bronx,CHILD,Clinic Treatment,11478,10276,121670,18802678
7/19/2017 9:44,2012,4,New York City,Bronx,CHILD,Comprehensive Psychiatric Emergency Program,11478,431,602,281183
7/19/2017 9:44,2012,4,New York City,Bronx,CHILD,Community Residence,11478,68,260,2881242
7/19/2017 9:44,2012,4,New York City,Bronx,CHILD,Day Treatment,11478,569,59206,7720891
7/19/2017 9:44,2012,4,New York City,Bronx,CHILD,Family Based Treatment/Teaching Family Home,11478,15,42,220679
7/19/2017 9:44,2012,4,New York City,Bronx,CHILD,Psychiatric Inpatient,11478,228,4645,4881900
7/19/2017 9:44,2012,4,New York City,Bronx,CHILD,Psychiatric Inpatient OMH,11478,160,20895,28285412
7/19/2017 9:44,2012,4,New York City,Bronx,CHILD,Partial Hospitalization,11478,1,0,0
7/19/2017 9:44,2012,4,New York City,Bronx,CHILD,Residential Treatment Facility,11478,60,11374,5627564
7/19/2017 9:44,2012,4,New York City,Bronx,CHILD,"Targeted Case Management (ICM, BCM, SCM)",11478,395,1982,1111476
7/19/2017 9:44,2012,4,New York City,Kings,ADULT,Assertive Community Treatment,38012,765,5747,7897808
7/19/2017 9:44,2012,4,New York City,Kings,ADULT,Continuing Day Treatment,38012,706,39094,3712406
7/19/2017 9:44,2012,4,New York City,Kings,ADULT,Clinic Treatment,38012,29755,467970,54873522
7/19/2017 9:44,2012,4,New York City,Kings,ADULT,Comprehensive Psychiatric Emergency Program,38012,1572,2486,1106349
7/19/2017 9:44,2012,4,New York City,Kings,ADULT,Community Residence,38012,832,6759,18811885
7/19/2017 9:44,2012,4,New York City,Kings,ADULT,Psychiatric Inpatient,38012,6065,153183,133987886
7/19/2017 9:44,2012,4,New York City,Kings,ADULT,Intensive Psychiatric Rehabilitation Treatment,38012,24,1310,129340
7/19/2017 9:44,2012,4,New York City,Kings,ADULT,Partial Hospitalization,38012,373,4736,764984
7/19/2017 9:44,2012,4,New York City,Kings,ADULT,Personalized Recovery Oriented Services,38012,1635,22793,10009397
7/19/2017 9:44,2012,4,New York City,Kings,ADULT,Recovery Services (PMHP - Prepaid Mental Health Plan),38012,287,2877,3761793
7/19/2017 9:44,2012,4,New York City,Kings,ADULT,"Targeted Case Management (ICM, BCM, SCM)",38012,1831,14727,6960232
7/19/2017 9:44,2012,4,New York City,Kings,CHILD,Home and Community Based Services Waiver (HCBS),16155,341,2141,4964570
7/19/2017 9:44,2012,4,New York City,Kings,CHILD,Clinic Treatment,16155,15325,211990,26763816
7/19/2017 9:44,2012,4,New York City,Kings,CHILD,Comprehensive Psychiatric Emergency Program,16155,393,546,286306
